checklist_id,observation_date
S52553071,2018-11-21
S50614129,2018-12-12
S50127480,2018-11-22
S50204766,2018-11-25
S50594120,2018-12-11
S50676531,2018-12-15
S50680441,2018-12-15
S50717514,2018-12-16
S51084496,2018-12-30
S51119524,2018-12-31
S58586413,2018-12-07
S58292371,2018-07-27
S60420583,2019-10-07
S60597321,2019-10-13
S60497861,2019-09-29
S60431730,2019-10-07
S60704276,2019-10-17
S60474134,2019-10-09
S61098042,2019-11-01
S60624609,2019-10-14
S60766348,2019-10-19
S62222355,2019-12-11
S60864068,2019-10-23
S60862664,2019-10-23
S62570137,2019-12-23
S61227162,2019-11-06
S60910882,2019-10-25
S61275503,2019-11-08
S61275532,2019-11-08
S61344200,2019-11-08
S61125636,2019-11-02
S61438825,2019-11-14
S61430791,2019-11-13
S61659532,2019-11-22
S61455543,2019-11-14
S61296137,2019-11-09
S61466362,2019-11-15
S61486767,2019-10-28
S61492249,2019-11-16
S61895283,2019-12-01
S62302931,2019-12-14
S62692687,2019-12-28
S61974897,2019-12-04
S62363959,2019-12-14
S62738659,2019-12-29
S62743036,2019-12-29
S64560416,2019-07-07
S51723535,2019-01-15
S59362431,2019-08-29
S58585596,2019-07-31
S58045952,2019-07-09
S55010185,2019-04-16
S58487295,2019-07-27
S58220128,2019-07-16
S55080847,2019-04-18
S58266181,2019-07-18
S58242487,2019-07-17
S55661701,2019-05-02
S55116170,2019-04-19
S58562133,2019-07-30
S58091894,2019-07-11
S58609709,2019-08-01
S57883804,2019-07-03
S57751506,2019-06-28
S57833635,2019-07-01
S58020352,2019-07-08
S57727447,2019-06-27
S57860860,2019-07-02
S55382012,2019-04-25
S57528733,2019-06-20
S55247539,2019-04-22
S54854734,2019-04-12
S57553216,2019-06-21
S57308748,2019-06-12
S55582830,2019-04-30
S54776435,2019-04-10
S56860091,2019-05-29
S55622836,2019-05-01
S56891068,2019-05-30
S57102987,2019-06-05
S56211624,2019-05-13
S55544853,2019-04-29
S58069521,2019-07-10
S55327521,2019-04-24
S55288554,2019-04-23
S58538935,2019-07-29
S55992744,2019-05-08
S56523910,2019-05-20
S56260603,2019-05-14
S56297838,2019-05-15
S56340797,2019-05-16
S57129970,2019-06-06
S58411997,2019-07-24
S57025963,2019-06-03
S55703550,2019-05-03
S56675064,2019-05-24
S56644295,2019-05-23
S55419142,2019-04-26
S55897237,2019-05-06
S56829896,2019-05-28
S58831872,2019-08-08
S58933058,2019-08-12
S58957334,2019-08-13
S58848306,2019-08-09
S58434299,2019-07-25
S58892141,2019-08-10
S58757923,2019-08-05
S59985543,2019-09-21
S58338927,2019-07-20
S55949673,2019-05-07
S58363951,2019-07-22
S57479557,2019-06-18
S56570182,2019-05-21
S57644328,2019-06-24
S56033105,2019-05-09
S56610914,2019-05-22
S57701565,2019-06-26
S56921780,2019-05-31
S56622961,2019-05-22
S59353959,2019-08-29
S55666553,2019-05-02
S62250438,2019-12-12
S55341995,2019-04-24
S54940310,2019-04-14
S57162051,2019-06-07
S57466299,2019-06-17
S58004920,2019-07-07
S58350020,2019-07-21
S61305644,2019-11-09
S51161757,2019-01-01
S52066764,2019-01-26
S51827057,2019-01-19
S52297491,2019-02-02
S52563182,2019-02-10
S52342313,2019-02-03
S52839569,2019-02-17
S54180989,2019-03-24
S53346312,2019-03-03
S53900480,2019-03-16
S53634567,2019-03-09
S62499835,2019-12-21
S62540181,2019-12-22
S62006672,2019-12-05
S55222946,2019-04-21
S62152449,2019-12-08
S54953852,2019-04-14
S61960265,2019-12-03
S56764840,2019-05-26
S61906032,2019-12-01
S61714677,2019-11-24
S61873368,2019-11-30
S61338462,2019-11-10
S61493326,2019-11-16
S58710456,2019-08-03
S61155545,2019-11-03
S59081892,2019-08-18
S61529914,2019-11-17
S59582099,2019-09-07
S61305587,2019-11-09
S59054020,2019-08-17
S59221082,2019-08-24
S61366266,2019-11-11
S59434935,2019-09-01
S60973363,2019-10-27
S60944575,2019-10-26
S61116049,2019-11-02
S59615337,2019-09-08
S60590215,2019-10-13
S60404126,2019-10-06
S60213863,2019-09-29
S59798976,2019-09-14
S60548106,2019-10-12
S54629830,2019-04-06
S57389367,2019-06-15
S52768373,2019-02-16
S56801401,2019-05-27
S57010231,2019-06-02
S57390205,2019-06-15
S57162569,2019-06-07
S61493013,2019-11-16
S61115662,2019-11-02
S51160954,2019-01-01
S52297198,2019-02-02
S55222352,2019-04-21
S60547460,2019-10-12
S56972069,2019-06-01
S59858287,2019-09-16
S56187691,2019-05-10
S61959827,2019-12-03
S54391854,2019-03-30
S54380998,2019-03-30
S55181977,2019-04-20
S55181885,2019-04-20
S55444180,2019-04-26
S54147605,2019-03-23
S59858306,2019-09-16
S54147559,2019-03-23
S55444135,2019-04-26
S55798445,2019-05-04
S56417153,2019-05-17
S57464431,2019-06-17
S62621347,2019-12-25
S57795343,2019-06-29
S58212561,2019-07-15
S61827241,2019-11-28
S58338967,2019-07-20
S59985713,2019-09-21
S59985735,2019-09-21
S59410501,2019-08-31
S53296458,2019-03-02
S52604194,2019-02-11
S52604241,2019-02-11
S51351838,2019-01-05
S51351764,2019-01-05
S58892321,2019-08-10
S53296394,2019-03-02
S61385454,2019-11-08
S81109855,2019-08-30
S96809604,2019-12-14
S54447300,2019-04-01
S61348292,2019-11-08
S61275658,2019-11-08
S62637439,2019-12-26
S57583755,2019-06-22
S62445980,2019-12-19
S55840737,2019-05-05
S59233779,2019-08-24
S61501437,2019-11-16
S61399485,2019-11-10
S61551748,2019-11-08
S53647490,2019-03-09
S61275676,2019-11-08
S55664866,2019-05-02
S55312380,2019-04-23
S61275268,2019-11-08
S54920708,2019-03-30
S51586950,2019-01-12
S61275510,2019-11-08
S53629245,2019-03-09
S62843757,2019-08-24
S61297129,2019-11-09
S55792610,2019-05-04
S60175565,2019-09-28
S59985590,2019-09-21
S58487339,2019-07-27
S57794998,2019-06-29
S56446668,2019-05-18
S55458155,2019-04-27
S55181214,2019-04-20
S53633560,2019-03-09
S53277652,2019-03-02
S105231265,2019-06-25
S105232613,2019-05-17
S105230451,2019-06-26
S55338293,2019-04-24
S55020446,2019-04-16
S62354388,2019-12-15
S62392544,2019-12-17
S54014061,2019-03-19
S51468197,2019-01-08
S54338533,2019-03-29
S62550658,2019-12-21
S59196420,2019-08-23
S62620699,2019-12-25
S56816005,2019-05-27
S55330125,2019-04-24
S51297757,2019-01-04
S52787856,2019-02-16
S52762297,2019-02-16
S54823499,2019-04-11
S53388002,2019-03-04
S53570815,2019-03-07
S53600654,2019-03-08
S55704458,2019-05-03
S54706357,2019-04-08
S53846979,2019-03-15
S54509549,2019-04-03
S52866304,2019-02-18
S55382774,2019-04-25
S53808973,2019-03-14
S52260546,2019-02-01
S53593680,2019-03-08
S52458752,2019-02-07
S54096011,2019-03-22
S54854787,2019-04-12
S53564931,2019-03-07
S54776474,2019-04-10
S59655825,2019-09-10
S53124431,2019-02-25
S53696608,2019-03-11
S55289459,2019-04-23
S59303712,2019-08-27
S54036870,2019-03-20
S53972569,2019-03-18
S53378153,2019-03-04
S54978102,2019-04-15
S54067190,2019-03-21
S52428613,2019-02-06
S52676835,2019-02-14
S55047227,2019-04-17
S53244187,2019-03-01
S55249429,2019-04-22
S53014863,2019-02-22
S53733553,2019-03-12
S53184915,2019-02-27
S55898334,2019-05-06
S53215495,2019-02-28
S52989029,2019-02-21
S55662785,2019-05-02
S59895031,2019-09-18
S54441824,2019-04-01
S54541220,2019-04-04
S55327917,2019-04-24
S53803805,2019-03-14
S56299087,2019-05-15
S54330059,2019-03-29
S54823346,2019-04-11
S54299675,2019-03-28
S55011954,2019-04-16
S54239097,2019-03-26
S53155189,2019-02-26
S55084687,2019-04-18
S55116587,2019-04-19
S56342190,2019-05-16
S61412260,2019-11-13
S53763669,2019-03-13
S53456092,2019-03-05
S54206236,2019-03-25
S54269754,2019-03-27
S60327659,2019-10-04
S60074283,2019-09-24
S54005864,2019-03-19
S60420055,2019-10-07
S59727745,2019-09-13
S60098303,2019-09-25
S59481057,2019-09-03
S52647163,2019-02-13
S59661517,2019-09-10
S60495793,2019-10-10
S60256263,2019-10-01
S59633102,2019-09-09
S60279126,2019-10-02
S59726249,2019-09-13
S60142768,2019-09-27
S58981804,2019-08-14
S57555389,2019-06-21
S60099351,2019-09-25
S59944836,2019-09-20
S60496709,2019-10-10
S60072911,2019-09-24
S59510449,2019-09-04
S59870495,2019-09-17
S59479024,2019-09-03
S61085523,2019-11-01
S59347826,2019-08-29
S60328321,2019-10-04
S59272167,2019-08-26
S60331332,2019-10-04
S55419725,2019-04-26
S60447819,2019-10-08
S55632952,2019-05-01
S60046414,2019-09-23
S60474222,2019-10-09
S61017431,2019-10-29
S59705675,2019-09-12
S59895907,2019-09-18
S60047174,2019-09-23
S60304207,2019-10-03
S60305294,2019-10-03
S60121451,2019-09-26
S60230065,2019-09-30
S59326472,2019-08-28
S59946769,2019-09-20
S51700123,2019-01-15
S60230984,2019-09-30
S60255580,2019-10-01
S60520243,2019-10-11
S59918777,2019-09-19
S59869742,2019-09-17
S60473135,2019-10-09
S60521654,2019-10-11
S60450503,2019-10-08
S61576883,2019-11-19
S61621385,2019-11-21
S56571898,2019-05-21
S61761052,2019-11-26
S51927083,2019-01-22
S61196328,2019-11-05
S51290802,2019-01-04
S52619827,2019-02-12
S61065812,2019-10-31
S52921498,2019-02-19
S61244295,2019-11-07
S51518269,2019-01-10
S51424070,2019-01-07
S61061924,2019-10-31
S60994222,2019-10-28
S52225688,2019-01-31
S52714610,2019-02-15
S61260728,2019-11-08
S51958776,2019-01-23
S61600077,2019-11-20
S61558711,2019-11-18
S51206922,2019-01-02
S53505628,2019-03-06
S61040042,2019-10-30
S51787854,2019-01-18
S58786974,2019-08-06
S52399742,2019-02-05
S52016435,2019-01-25
S52364744,2019-02-04
S59919754,2019-09-19
S61170067,2019-11-04
S61923758,2019-12-02
S52485510,2019-02-08
S51246788,2019-01-03
S61437737,2019-11-14
S61461956,2019-11-15
S51491610,2019-01-09
S54740949,2019-04-09
S51757436,2019-01-17
S61388114,2019-11-12
S62250462,2019-12-12
S51988107,2019-01-24
S56923827,2019-05-31
S57027968,2019-06-03
S56863522,2019-05-29
S57103068,2019-06-05
S57131815,2019-06-06
S56612582,2019-05-22
S56647211,2019-05-23
S56676986,2019-05-24
S56526749,2019-05-20
S56831331,2019-05-28
S56261567,2019-05-14
S56360464,2019-05-16
S56215083,2019-05-13
S55994239,2019-05-08
S55950798,2019-05-07
S57837846,2019-07-01
S56034162,2019-05-09
S61734544,2019-11-25
S57835565,2019-07-01
S57862620,2019-07-02
S59525324,2019-09-05
S57704087,2019-06-26
S58093225,2019-07-11
S58221581,2019-07-16
S58048345,2019-07-09
S58070337,2019-07-10
S55583986,2019-04-30
S58267847,2019-07-18
S58022401,2019-07-08
S58436025,2019-07-25
S58413581,2019-07-24
S58590859,2019-07-31
S58563787,2019-07-30
S58540212,2019-07-29
S58611182,2019-08-01
S58365781,2019-07-22
S58809500,2019-08-07
S58759748,2019-08-05
S58851022,2019-08-09
S58833382,2019-08-08
S59100377,2019-08-19
S58958803,2019-08-13
S59124125,2019-08-20
S59025016,2019-08-16
S59003796,2019-08-15
S58937120,2019-08-12
S59525874,2019-09-05
S59547992,2019-09-06
S60280029,2019-10-02
S60122503,2019-09-26
S59368934,2019-08-30
S57530159,2019-06-20
S57647117,2019-06-24
S57757693,2019-06-28
S57729447,2019-06-27
S57481219,2019-06-18
S57337420,2019-06-13
S57310472,2019-06-12
S57281736,2019-06-11
S56892912,2019-05-30
S60143485,2019-09-27
S59546841,2019-09-06
S59822953,2019-09-15
S59827451,2019-09-15
S60147044,2019-09-27
S56326969,2019-05-15
S56992717,2019-06-02
S55864243,2019-05-05
S51383489,2019-01-06
S51462640,2019-01-08
S56254396,2019-05-13
S60037015,2019-09-22
S56342598,2019-05-16
S60174014,2019-09-28
S52956996,2019-02-19
S55856447,2019-05-05
S56244727,2019-05-13
S56971839,2019-06-01
S54781147,2019-04-10
S56370090,2019-05-16
S58048152,2019-07-09
S51293100,2019-01-04
S55757786,2019-05-04
S56373633,2019-05-16
S54276611,2019-03-27
S51211916,2019-01-02
S56106842,2019-05-10
S53300891,2019-03-02
S56265789,2019-05-14
S53698679,2019-03-11
S60397410,2019-10-06
S61501564,2019-10-26
S55941027,2019-05-05
S60162972,2019-09-27
S59242879,2019-08-25
S60497893,2019-09-29
S55458231,2019-04-27
S60209018,2019-09-29
S62621558,2019-12-25
S56044097,2019-05-09
S59596747,2019-05-17
S56213509,2019-05-13
S54542074,2019-04-04
S56262450,2019-05-14
S55278203,2019-04-22
S51672449,2019-01-14
S51183049,2019-01-01
S51734265,2019-01-16
S51381017,2019-01-06
S51338330,2019-01-05
S62108578,2019-12-07
S58258844,2019-07-17
S57708276,2019-06-26
S60340080,2019-10-04
S62139195,2019-12-08
S57545084,2019-06-20
S56200082,2019-05-12
S56024729,2019-05-08
S54766388,2019-04-09
S53684067,2019-03-10
S51960908,2019-01-23
S52129348,2019-01-28
S51446117,2019-01-07
S51634062,2019-01-13
S57639716,2019-06-23
S53902469,2019-03-12
S59976853,2019-09-20
S56815359,2019-05-27
S54262804,2019-03-26
S56927490,2019-05-31
S56326100,2019-05-15
S60369358,2019-10-05
S56736393,2019-05-18
S60599828,2019-10-13
S56908443,2019-05-30
S53649869,2019-03-09
S60321178,2019-10-03
S51160735,2019-01-01
S56232001,2019-05-13
S58019746,2019-05-05
S55733204,2019-05-03
S58019767,2019-05-05
S51435878,2019-01-07
S53008528,2019-02-21
S61501268,2019-11-16
S53714770,2019-03-11
S54896386,2019-04-13
S55028416,2019-04-16
S56898498,2019-05-30
S57934971,2019-07-05
S57834759,2019-07-01
S55556803,2019-04-29
S54024663,2019-03-19
S62703795,2019-12-28
S53854441,2019-03-15
S62703851,2019-12-28
S56675074,2019-05-24
S57103025,2019-06-05
S56860106,2019-05-29
S57129945,2019-06-06
S56891081,2019-05-30
S56610983,2019-05-22
S57026011,2019-06-03
S57281822,2019-06-11
S56829916,2019-05-28
S54720615,2019-04-08
S59172309,2019-08-22
S55546908,2019-04-29
S62440149,2019-12-19
S62393408,2019-12-17
S61221548,2019-11-06
S58243534,2019-07-17
S57646426,2019-06-24
S51729617,2019-01-16
S53377904,2019-03-04
S62492310,2019-12-21
S61486501,2019-11-16
S58258457,2019-07-17
S56610940,2019-05-22
S55834319,2019-05-05
S61359751,2019-11-11
S55548973,2019-04-29
S60418492,2019-10-05
S57172541,2019-06-07
S57132429,2019-06-06
S56010516,2019-04-27
S55589392,2019-04-27
S52049370,2019-01-26
S52765027,2019-02-16
S55797508,2019-05-04
S52765398,2019-02-16
S55786903,2019-05-04
S57329283,2019-06-12
S57380526,2019-06-14
S57380594,2019-06-14
S57329342,2019-06-12
S57380882,2019-06-14
S57329374,2019-06-12
S57387540,2019-06-14
S57379861,2019-06-14
S57379928,2019-06-14
S57379983,2019-06-14
S57380073,2019-06-14
S57380129,2019-06-14
S57380213,2019-06-14
S57380254,2019-06-14
S57329243,2019-06-12
S57380339,2019-06-14
S57380400,2019-06-14
S57380473,2019-06-14
S57380632,2019-06-14
S57380726,2019-06-14
S57380786,2019-06-14
S57380830,2019-06-14
S57387285,2019-06-14
S57387304,2019-06-14
S57387341,2019-06-14
S57387366,2019-06-14
S57387426,2019-06-14
S57387463,2019-06-14
S57387520,2019-06-14
S57387563,2019-06-14
S57329505,2019-06-12
S57387606,2019-06-14
S57439742,2019-06-14
S57439778,2019-06-14
S58139051,2019-07-13
S57742530,2019-06-27
S51531206,2019-01-10
S52699322,2019-02-14
S51465949,2019-01-07
S51947265,2019-01-22
S56246829,2019-05-13
S51804752,2019-01-18
S52274860,2019-02-01
S52635298,2019-02-12
S52445163,2019-02-06
S51231348,2019-01-02
S52039456,2019-01-25
S52499987,2019-02-08
S52484354,2019-02-07
S55633046,2019-05-01
S51682287,2019-01-14
S58487368,2019-07-27
S51704649,2019-01-15
S51289368,2019-01-03
S51315177,2019-01-04
S52742395,2019-02-15
S51559839,2019-01-11
S51466087,2019-01-08
S52658325,2019-02-13
S53845049,2019-03-14
S54891045,2019-04-12
S51970527,2019-01-23
S54773486,2019-04-09
S61275710,2019-11-08
S54539197,2019-04-03
S54055103,2019-03-20
S56297873,2019-05-14
S57776475,2019-06-28
S58069537,2019-07-09
S60473143,2019-10-08
S58819659,2019-08-07
S58114529,2019-07-11
S59294014,2019-08-26
S60175750,2019-09-28
S59493463,2019-09-03
S59346254,2019-08-28
S59410174,2019-08-31
S55181130,2019-04-20
S59015792,2019-08-15
S59935285,2019-09-19
S59911731,2019-09-18
S59138575,2019-08-20
S59713889,2019-09-12
S61794858,2019-11-27
S58945647,2019-08-12
S57581912,2019-06-21
S58992068,2019-08-14
S54361615,2019-03-29
S59038767,2019-08-16
S58974044,2019-08-13
S58891993,2019-08-10
S58862749,2019-08-09
S58845910,2019-08-08
S58796948,2019-08-06
S58769211,2019-08-05
S58450089,2019-07-25
S58428305,2019-07-24
S58600318,2019-07-31
S58579116,2019-07-30
S55157695,2019-04-19
S56633553,2019-05-22
S58389305,2019-07-22
S58405572,2019-07-23
S58020326,2019-07-08
S58235817,2019-07-16
S58279451,2019-07-18
S57676291,2019-06-25
S57908784,2019-07-03
S57875675,2019-07-02
S57657836,2019-06-24
S57860832,2019-07-01
S59317883,2019-08-27
S57353623,2019-06-13
S57503803,2019-06-18
S57335094,2019-06-12
S56875918,2019-05-29
S59649240,2019-09-09
S58670784,2019-08-01
S59667618,2019-09-10
S52415126,2019-02-05
S57129863,2019-06-05
S61429127,2019-11-13
S53788005,2019-03-13
S60509005,2019-10-10
S60530512,2019-10-11
S59955867,2019-09-20
S60152613,2019-09-27
S60063085,2019-09-23
S60491150,2019-10-09
S55327967,2019-04-23
S60245786,2019-09-30
S60085589,2019-09-24
S60293316,2019-10-02
S59557730,2019-09-06
S60133415,2019-09-26
S57717611,2019-06-26
S60317746,2019-10-03
S59694239,2019-09-11
S60268848,2019-10-01
S56951617,2019-05-31
S58326787,2019-07-20
S53612529,2019-03-08
S56848849,2019-05-28
S53042840,2019-02-22
S57071966,2019-06-03
S60347266,2019-10-04
S53004296,2019-02-21
S56921681,2019-05-30
S53212927,2019-02-27
S53230866,2019-02-28
S58083488,2019-07-10
S53761914,2019-03-12
S54721370,2019-04-08
S54585219,2019-04-05
S54810549,2019-04-10
S54574663,2019-04-04
S55100900,2019-04-18
S53633609,2019-03-09
S53393565,2019-03-04
S53255729,2019-03-01
S54851699,2019-04-11
S54995378,2019-04-15
S55064842,2019-04-17
S54080245,2019-03-21
S53170273,2019-02-26
S53143367,2019-02-25
S53296263,2019-03-02
S55288521,2019-04-22
S53993636,2019-03-18
S55044990,2019-04-16
S55605326,2019-04-30
S52944845,2019-02-19
S54330112,2019-03-28
S55443914,2019-04-26
S55364856,2019-04-24
S55458408,2019-04-27
S59895004,2019-09-17
S55703578,2019-05-02
S57308673,2019-06-11
S53528536,2019-03-06
S55407727,2019-04-25
S54023447,2019-03-19
S59985633,2019-09-21
S53472981,2019-03-05
S55792475,2019-05-04
S55992764,2019-05-07
S59122098,2019-08-19
S56012334,2019-05-08
S56060258,2019-05-09
S53580317,2019-03-07
S54225996,2019-03-25
S56446611,2019-05-18
S53718129,2019-03-11
S54256378,2019-03-26
S56340713,2019-05-15
S54112571,2019-03-22
S54457326,2019-04-01
S53879528,2019-03-15
S56363403,2019-05-16
S56550018,2019-05-20
S56696683,2019-05-24
S56675094,2019-05-23
S56599097,2019-05-21
S57158269,2019-06-06
S61486580,2019-11-16
S58045919,2019-07-08
S60432122,2019-10-07
S61115503,2019-11-02
S61634692,2019-11-21
S57751123,2019-06-27
S61789582,2019-11-26
S62492375,2019-12-21
S61051588,2019-10-30
S62250510,2019-12-12
S61177795,2019-11-04
S61007347,2019-10-28
S61558742,2019-11-18
S61030520,2019-10-29
S61075277,2019-10-31
S58553113,2019-07-29
S61620634,2019-11-20
S61750138,2019-11-25
S61101484,2019-11-01
S57553170,2019-06-20
S61450734,2019-11-14
S55747275,2019-05-03
S61209852,2019-11-05
S61467525,2019-11-15
S59763892,2019-09-13
S61402096,2019-11-12
S60142812,2019-09-26
S60327682,2019-10-03
S54574695,2019-04-04
S58925764,2019-08-11
S52901260,2019-02-18
S60686745,2019-10-16
S61494503,2019-11-16
S53900203,2019-03-16
S53927990,2019-03-17
S60292821,2019-10-01
S60756766,2019-10-19
S60486900,2019-10-09
S56186062,2019-05-12
S55750474,2019-05-04
S54371952,2019-03-30
S60361356,2019-10-05
S59789472,2019-09-14
S59819357,2019-09-15
S51597151,2019-01-12
S60912625,2019-10-25
S59791985,2019-09-14
S60256010,2019-10-01
S52089011,2019-01-27
S60465167,2019-10-08
S52525721,2019-02-09
S56443952,2019-05-18
S56068369,2019-05-09
S51696332,2019-01-13
S59402265,2019-08-31
S62582585,2019-12-20
S55081520,2019-04-18
S59271569,2019-08-25
S54124574,2019-03-22
S61735034,2019-11-23
S61735058,2019-11-24
S51304066,2019-01-04
S51407539,2019-01-06
S51305024,2019-01-02
S51303981,2019-01-04
S51306363,2019-01-01
S51542483,2019-01-10
S51508193,2019-01-09
S51616157,2019-01-11
S51423884,2019-01-07
S51907909,2019-01-20
S51988047,2019-01-23
S52197842,2019-01-29
S52214267,2019-01-30
S52983556,2019-02-20
S54570077,2019-04-04
S55196879,2019-04-19
S55420337,2019-04-26
S55863150,2019-05-05
S60391864,2019-10-06
S61464371,2019-11-14
S61665262,2019-11-22
S61575474,2019-11-18
S61835940,2019-11-29
S61644886,2019-11-21
S61973185,2019-12-03
S62186872,2019-12-09
S61993101,2019-12-05
S61973140,2019-12-02
S62217424,2019-12-11
S62582591,2019-12-18
S62582587,2019-12-19
S62582579,2019-12-21
S62006629,2019-12-05
S56875999,2019-05-29
S56644374,2019-05-23
S60152673,2019-09-27
S56550113,2019-05-20
S60104192,2019-09-25
S56696756,2019-05-24
S56599173,2019-05-21
S56633622,2019-05-22
S56297906,2019-05-14
S56246954,2019-05-13
S56012527,2019-05-08
S55328012,2019-04-23
S55633163,2019-05-01
S55364907,2019-04-24
S54457367,2019-04-01
S57026078,2019-06-03
S56829847,2019-05-28
S56921760,2019-05-31
S56890899,2019-05-30
S56848974,2019-05-28
S56860052,2019-05-29
S55795146,2019-05-04
S57638859,2019-06-23
S54405203,2019-03-31
S55782371,2019-05-04
S54075450,2019-03-21
S60743991,2019-10-19
S62407307,2019-12-16
S60766932,2019-10-19
S61372201,2019-11-11
S51818700,2019-01-17
S54181969,2019-03-24
S51305277,2019-01-01
S57927681,2019-07-04
S54211754,2019-03-25
S54546778,2019-04-04
S54130016,2019-03-23
S58385776,2019-07-22
S59428334,2019-09-01
S59471857,2019-09-02
S56964188,2019-06-01
S54130389,2019-03-23
S56756383,2019-05-26
S52297069,2019-02-02
S51329231,2019-01-05
S52515090,2019-02-09
S54133217,2019-03-23
S53633514,2019-03-09
S54172205,2019-03-24
S52934962,2019-02-19
S54256422,2019-03-26
S54251041,2019-03-26
S51212058,2019-01-02
S52409000,2019-02-05
S57208007,2019-06-08
S54259205,2019-03-26
S54073087,2019-03-21
S54362206,2019-03-30
S54211264,2019-03-25
S54781377,2019-04-10
S54509911,2019-04-02
S54363050,2019-03-30
S57957744,2019-07-05
S54508160,2019-04-02
